,Date and Time,Description,data,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
66519,Jun 03 07:08:30,"Received: $GNGNS,013830.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*77","GNGNS,013830.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013830.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66535,Jun 03 07:08:31,"Received: $GNGNS,013831.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*76","GNGNS,013831.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013831.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66551,Jun 03 07:08:32,"Received: $GNGNS,013832.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*75","GNGNS,013832.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013832.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66567,Jun 03 07:08:33,"Received: $GNGNS,013833.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*74","GNGNS,013833.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013833.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66583,Jun 03 07:08:34,"Received: $GNGNS,013834.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*73","GNGNS,013834.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013834.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66599,Jun 03 07:08:35,"Received: $GNGNS,013835.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*72","GNGNS,013835.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013835.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66615,Jun 03 07:08:36,"Received: $GNGNS,013836.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*71","GNGNS,013836.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013836.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66633,Jun 03 07:08:37,"Received: $GNGNS,013837.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*70","GNGNS,013837.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013837.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66649,Jun 03 07:08:38,"Received: $GNGNS,013838.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7F","GNGNS,013838.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013838.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66665,Jun 03 07:08:39,"Received: $GNGNS,013839.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*7E","GNGNS,013839.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013839.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66681,Jun 03 07:08:40,"Received: $GNGNS,013840.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*70","GNGNS,013840.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013840.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66697,Jun 03 07:08:41,"Received: $GNGNS,013841.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*71","GNGNS,013841.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013841.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66713,Jun 03 07:08:42,"Received: $GNGNS,013842.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*72","GNGNS,013842.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013842.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66729,Jun 03 07:08:43,"Received: $GNGNS,013843.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*73","GNGNS,013843.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013843.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66745,Jun 03 07:08:44,"Received: $GNGNS,013844.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*74","GNGNS,013844.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013844.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66761,Jun 03 07:08:45,"Received: $GNGNS,013845.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*75","GNGNS,013845.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013845.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66777,Jun 03 07:08:46,"Received: $GNGNS,013846.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*76","GNGNS,013846.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013846.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66795,Jun 03 07:08:47,"Received: $GNGNS,013847.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*77","GNGNS,013847.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013847.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66811,Jun 03 07:08:48,"Received: $GNGNS,013848.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,013848.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013848.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66827,Jun 03 07:08:49,"Received: $GNGNS,013849.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,013849.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013849.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66843,Jun 03 07:08:50,"Received: $GNGNS,013850.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*71","GNGNS,013850.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013850.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66859,Jun 03 07:08:51,"Received: $GNGNS,013851.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*70","GNGNS,013851.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013851.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66875,Jun 03 07:08:52,"Received: $GNGNS,013852.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*73","GNGNS,013852.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013852.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66891,Jun 03 07:08:53,"Received: $GNGNS,013853.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*72","GNGNS,013853.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013853.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66907,Jun 03 07:08:54,"Received: $GNGNS,013854.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*75","GNGNS,013854.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013854.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66923,Jun 03 07:08:55,"Received: $GNGNS,013855.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*74","GNGNS,013855.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013855.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66939,Jun 03 07:08:56,"Received: $GNGNS,013856.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*77","GNGNS,013856.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013856.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66957,Jun 03 07:08:57,"Received: $GNGNS,013857.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*76","GNGNS,013857.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013857.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66973,Jun 03 07:08:58,"Received: $GNGNS,013858.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*79","GNGNS,013858.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013858.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
66989,Jun 03 07:08:59,"Received: $GNGNS,013859.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*78","GNGNS,013859.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013859.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
67005,Jun 03 07:09:00,"Received: $GNGNS,013900.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V*75","GNGNS,013900.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,,,V",GNGNS,013900.000,1256.5957,N,07741.5337,E,ANA,17,0.8,923.8,-89.9,0,0,V,0,0,0,0,0,0,0
