,Date and Time,Description,status,column0,column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20
5424,Jan 13 12:25:13,"Received: $PERDCRW,TPS1,20230113065436,1,00000000000000,+18,+00,1,+0007.347,+4322*1A",Received,$PERDCRW,TPS1,20230113065436,1,00000000000000,+18,+00,1,+0007.347,+4322*1A,,,,,,,,,,,
5438,Jan 13 12:25:14,"Received: $PERDCRW,TPS1,20230113065437,1,00000000000000,+18,+00,1,+0009.170,+4322*13",Received,$PERDCRW,TPS1,20230113065437,1,00000000000000,+18,+00,1,+0009.170,+4322*13,,,,,,,,,,,
5452,Jan 13 12:25:15,"Received: $PERDCRW,TPS1,20230113065438,1,00000000000000,+18,+00,1,+0011.568,+4322*18",Received,$PERDCRW,TPS1,20230113065438,1,00000000000000,+18,+00,1,+0011.568,+4322*18,,,,,,,,,,,
5466,Jan 13 12:25:16,"Received: $PERDCRW,TPS1,20230113065439,1,00000000000000,+18,+00,1,+0009.587,+4322*11",Received,$PERDCRW,TPS1,20230113065439,1,00000000000000,+18,+00,1,+0009.587,+4322*11,,,,,,,,,,,
5480,Jan 13 12:25:17,"Received: $PERDCRW,TPS1,20230113065440,1,00000000000000,+18,+00,1,+0010.734,+4323*1C",Received,$PERDCRW,TPS1,20230113065440,1,00000000000000,+18,+00,1,+0010.734,+4323*1C,,,,,,,,,,,
5494,Jan 13 12:25:18,"Received: $PERDCRW,TPS1,20230113065441,1,00000000000000,+18,+00,1,+0008.389,+4323*16",Received,$PERDCRW,TPS1,20230113065441,1,00000000000000,+18,+00,1,+0008.389,+4323*16,,,,,,,,,,,
5508,Jan 13 12:25:19,"Received: $PERDCRW,TPS1,20230113065442,1,00000000000000,+18,+00,1,+0007.920,+4323*13",Received,$PERDCRW,TPS1,20230113065442,1,00000000000000,+18,+00,1,+0007.920,+4323*13,,,,,,,,,,,
5524,Jan 13 12:25:20,"Received: $PERDCRW,TPS1,20230113065443,1,00000000000000,+18,+00,1,+0009.170,+4323*11",Received,$PERDCRW,TPS1,20230113065443,1,00000000000000,+18,+00,1,+0009.170,+4323*11,,,,,,,,,,,
5538,Jan 13 12:25:21,"Received: $PERDCRW,TPS1,20230113065444,1,00000000000000,+18,+00,1,+0007.399,+4323*1D",Received,$PERDCRW,TPS1,20230113065444,1,00000000000000,+18,+00,1,+0007.399,+4323*1D,,,,,,,,,,,
5552,Jan 13 12:25:22,"Received: $PERDCRW,TPS1,20230113065445,1,00000000000000,+18,+00,1,+0007.763,+4323*1D",Received,$PERDCRW,TPS1,20230113065445,1,00000000000000,+18,+00,1,+0007.763,+4323*1D,,,,,,,,,,,
5566,Jan 13 12:25:23,"Received: $PERDCRW,TPS1,20230113065446,1,00000000000000,+18,+00,1,+0007.972,+4323*10",Received,$PERDCRW,TPS1,20230113065446,1,00000000000000,+18,+00,1,+0007.972,+4323*10,,,,,,,,,,,
5580,Jan 13 12:25:24,"Received: $PERDCRW,TPS1,20230113065447,1,00000000000000,+18,+00,1,+0008.962,+4323*1F",Received,$PERDCRW,TPS1,20230113065447,1,00000000000000,+18,+00,1,+0008.962,+4323*1F,,,,,,,,,,,
5594,Jan 13 12:25:25,"Received: $PERDCRW,TPS1,20230113065448,1,00000000000000,+18,+00,1,+0009.170,+4323*1A",Received,$PERDCRW,TPS1,20230113065448,1,00000000000000,+18,+00,1,+0009.170,+4323*1A,,,,,,,,,,,
5608,Jan 13 12:25:26,"Received: $PERDCRW,TPS1,20230113065449,1,00000000000000,+18,+00,1,+0009.691,+4323*13",Received,$PERDCRW,TPS1,20230113065449,1,00000000000000,+18,+00,1,+0009.691,+4323*13,,,,,,,,,,,
5622,Jan 13 12:25:27,"Received: $PERDCRW,TPS1,20230113065450,1,00000000000000,+18,+00,1,+0011.255,+4323*1E",Received,$PERDCRW,TPS1,20230113065450,1,00000000000000,+18,+00,1,+0011.255,+4323*1E,,,,,,,,,,,
5636,Jan 13 12:25:28,"Received: $PERDCRW,TPS1,20230113065451,1,00000000000000,+18,+00,1,+0009.066,+4323*14",Received,$PERDCRW,TPS1,20230113065451,1,00000000000000,+18,+00,1,+0009.066,+4323*14,,,,,,,,,,,
5650,Jan 13 12:25:29,"Received: $PERDCRW,TPS1,20230113065452,1,00000000000000,+18,+00,1,+0009.795,+4323*1C",Received,$PERDCRW,TPS1,20230113065452,1,00000000000000,+18,+00,1,+0009.795,+4323*1C,,,,,,,,,,,
5666,Jan 13 12:25:30,"Received: $PERDCRW,TPS1,20230113065453,1,00000000000000,+18,+00,1,+0009.118,+4323*1E",Received,$PERDCRW,TPS1,20230113065453,1,00000000000000,+18,+00,1,+0009.118,+4323*1E,,,,,,,,,,,
5680,Jan 13 12:25:31,"Received: $PERDCRW,TPS1,20230113065454,1,00000000000000,+18,+00,1,+0009.379,+4323*1C",Received,$PERDCRW,TPS1,20230113065454,1,00000000000000,+18,+00,1,+0009.379,+4323*1C,,,,,,,,,,,
5694,Jan 13 12:25:32,"Received: $PERDCRW,TPS1,20230113065455,1,00000000000000,+18,+00,1,+0010.004,+4324*1B",Received,$PERDCRW,TPS1,20230113065455,1,00000000000000,+18,+00,1,+0010.004,+4324*1B,,,,,,,,,,,
5708,Jan 13 12:25:33,"Received: $PERDCRW,TPS1,20230113065456,1,00000000000000,+18,+00,1,+0009.743,+4324*14",Received,$PERDCRW,TPS1,20230113065456,1,00000000000000,+18,+00,1,+0009.743,+4324*14,,,,,,,,,,,
5722,Jan 13 12:25:34,"Received: $PERDCRW,TPS1,20230113065457,1,00000000000000,+18,+00,1,+0009.691,+4324*1B",Received,$PERDCRW,TPS1,20230113065457,1,00000000000000,+18,+00,1,+0009.691,+4324*1B,,,,,,,,,,,
5736,Jan 13 12:25:35,"Received: $PERDCRW,TPS1,20230113065458,1,00000000000000,+18,+00,1,+0009.691,+4324*14",Received,$PERDCRW,TPS1,20230113065458,1,00000000000000,+18,+00,1,+0009.691,+4324*14,,,,,,,,,,,
5750,Jan 13 12:25:36,"Received: $PERDCRW,TPS1,20230113065459,1,00000000000000,+18,+00,1,+0009.900,+4324*12",Received,$PERDCRW,TPS1,20230113065459,1,00000000000000,+18,+00,1,+0009.900,+4324*12,,,,,,,,,,,
5764,Jan 13 12:25:37,"Received: $PERDCRW,TPS1,20230113065500,1,00000000000000,+18,+00,1,+0009.900,+4324*1F",Received,$PERDCRW,TPS1,20230113065500,1,00000000000000,+18,+00,1,+0009.900,+4324*1F,,,,,,,,,,,
5778,Jan 13 12:25:38,"Received: $PERDCRW,TPS1,20230113065501,1,00000000000000,+18,+00,1,+0009.587,+4324*1D",Received,$PERDCRW,TPS1,20230113065501,1,00000000000000,+18,+00,1,+0009.587,+4324*1D,,,,,,,,,,,
5792,Jan 13 12:25:39,"Received: $PERDCRW,TPS1,20230113065502,1,00000000000000,+18,+00,1,+0009.431,+4324*12",Received,$PERDCRW,TPS1,20230113065502,1,00000000000000,+18,+00,1,+0009.431,+4324*12,,,,,,,,,,,
5808,Jan 13 12:25:40,"Received: $PERDCRW,TPS1,20230113065503,1,00000000000000,+18,+00,1,+0009.535,+4324*16",Received,$PERDCRW,TPS1,20230113065503,1,00000000000000,+18,+00,1,+0009.535,+4324*16,,,,,,,,,,,
5822,Jan 13 12:25:41,"Received: $PERDCRW,TPS1,20230113065504,1,00000000000000,+18,+00,1,+0008.805,+4324*1E",Received,$PERDCRW,TPS1,20230113065504,1,00000000000000,+18,+00,1,+0008.805,+4324*1E,,,,,,,,,,,
5836,Jan 13 12:25:42,"Received: $PERDCRW,TPS1,20230113065505,1,00000000000000,+18,+00,1,+0009.587,+4324*19",Received,$PERDCRW,TPS1,20230113065505,1,00000000000000,+18,+00,1,+0009.587,+4324*19,,,,,,,,,,,
5850,Jan 13 12:25:43,"Received: $PERDCRW,TPS1,20230113065506,1,00000000000000,+18,+00,1,+0009.535,+4325*12",Received,$PERDCRW,TPS1,20230113065506,1,00000000000000,+18,+00,1,+0009.535,+4325*12,,,,,,,,,,,
5864,Jan 13 12:25:44,"Received: $PERDCRW,TPS1,20230113065507,1,00000000000000,+18,+00,1,+0009.535,+4325*13",Received,$PERDCRW,TPS1,20230113065507,1,00000000000000,+18,+00,1,+0009.535,+4325*13,,,,,,,,,,,
5878,Jan 13 12:25:45,"Received: $PERDCRW,TPS1,20230113065508,1,00000000000000,+18,+00,1,+0009.795,+4325*14",Received,$PERDCRW,TPS1,20230113065508,1,00000000000000,+18,+00,1,+0009.795,+4325*14,,,,,,,,,,,
5892,Jan 13 12:25:46,"Received: $PERDCRW,TPS1,20230113065509,1,00000000000000,+18,+00,1,+0009.274,+4325*1F",Received,$PERDCRW,TPS1,20230113065509,1,00000000000000,+18,+00,1,+0009.274,+4325*1F,,,,,,,,,,,
5906,Jan 13 12:25:47,"Received: $PERDCRW,TPS1,20230113065510,1,00000000000000,+18,+00,1,+0011.985,+4326*18",Received,$PERDCRW,TPS1,20230113065510,1,00000000000000,+18,+00,1,+0011.985,+4326*18,,,,,,,,,,,
5920,Jan 13 12:25:48,"Received: $PERDCRW,TPS1,20230113065511,1,00000000000000,+18,+00,1,+0010.474,+4326*1B",Received,$PERDCRW,TPS1,20230113065511,1,00000000000000,+18,+00,1,+0010.474,+4326*1B,,,,,,,,,,,
5934,Jan 13 12:25:49,"Received: $PERDCRW,TPS1,20230113065512,1,00000000000000,+18,+00,1,+0010.682,+4326*13",Received,$PERDCRW,TPS1,20230113065512,1,00000000000000,+18,+00,1,+0010.682,+4326*13,,,,,,,,,,,
5950,Jan 13 12:25:50,"Received: $PERDCRW,TPS1,20230113065513,1,00000000000000,+18,+00,1,+0010.890,+4326*1F",Received,$PERDCRW,TPS1,20230113065513,1,00000000000000,+18,+00,1,+0010.890,+4326*1F,,,,,,,,,,,
5964,Jan 13 12:25:51,"Received: $PERDCRW,TPS1,20230113065514,1,00000000000000,+18,+00,1,+0010.368,+4327*15",Received,$PERDCRW,TPS1,20230113065514,1,00000000000000,+18,+00,1,+0010.368,+4327*15,,,,,,,,,,,
5978,Jan 13 12:25:52,"Received: $PERDCRW,TPS1,20230113065515,1,00000000000000,+18,+00,1,+0010.108,+4327*10",Received,$PERDCRW,TPS1,20230113065515,1,00000000000000,+18,+00,1,+0010.108,+4327*10,,,,,,,,,,,
5992,Jan 13 12:25:53,"Received: $PERDCRW,TPS1,20230113065516,1,00000000000000,+18,+00,1,+0009.743,+4327*12",Received,$PERDCRW,TPS1,20230113065516,1,00000000000000,+18,+00,1,+0009.743,+4327*12,,,,,,,,,,,
6006,Jan 13 12:25:54,"Received: $PERDCRW,TPS1,20230113065517,1,00000000000000,+18,+00,1,+0009.639,+4327*1F",Received,$PERDCRW,TPS1,20230113065517,1,00000000000000,+18,+00,1,+0009.639,+4327*1F,,,,,,,,,,,
6020,Jan 13 12:25:55,"Received: $PERDCRW,TPS1,20230113065518,1,00000000000000,+18,+00,1,+0009.535,+4327*1F",Received,$PERDCRW,TPS1,20230113065518,1,00000000000000,+18,+00,1,+0009.535,+4327*1F,,,,,,,,,,,
6034,Jan 13 12:25:56,"Received: $PERDCRW,TPS1,20230113065519,1,00000000000000,+18,+00,1,+0009.483,+4327*12",Received,$PERDCRW,TPS1,20230113065519,1,00000000000000,+18,+00,1,+0009.483,+4327*12,,,,,,,,,,,
6048,Jan 13 12:25:57,"Received: $PERDCRW,TPS1,20230113065520,1,00000000000000,+18,+00,1,+0007.659,+4327*13",Received,$PERDCRW,TPS1,20230113065520,1,00000000000000,+18,+00,1,+0007.659,+4327*13,,,,,,,,,,,
6062,Jan 13 12:25:58,"Received: $PERDCRW,TPS1,20230113065521,1,00000000000000,+18,+00,1,+0008.024,+4327*11",Received,$PERDCRW,TPS1,20230113065521,1,00000000000000,+18,+00,1,+0008.024,+4327*11,,,,,,,,,,,
6076,Jan 13 12:25:59,"Received: $PERDCRW,TPS1,20230113065522,1,00000000000000,+18,+00,1,+0008.284,+4327*1A",Received,$PERDCRW,TPS1,20230113065522,1,00000000000000,+18,+00,1,+0008.284,+4327*1A,,,,,,,,,,,
6092,Jan 13 12:26:00,"Received: $PERDCRW,TPS1,20230113065523,1,00000000000000,+18,+00,1,+0008.128,+4327*1E",Received,$PERDCRW,TPS1,20230113065523,1,00000000000000,+18,+00,1,+0008.128,+4327*1E,,,,,,,,,,,
6106,Jan 13 12:26:01,"Received: $PERDCRW,TPS1,20230113065524,1,00000000000000,+18,+00,1,+0008.493,+4327*1C",Received,$PERDCRW,TPS1,20230113065524,1,00000000000000,+18,+00,1,+0008.493,+4327*1C,,,,,,,,,,,
6120,Jan 13 12:26:02,"Received: $PERDCRW,TPS1,20230113065525,1,00000000000000,+18,+00,1,+0010.108,+4327*13",Received,$PERDCRW,TPS1,20230113065525,1,00000000000000,+18,+00,1,+0010.108,+4327*13,,,,,,,,,,,
6134,Jan 13 12:26:03,"Received: $PERDCRW,TPS1,20230113065526,1,00000000000000,+18,+00,1,+0009.222,+4327*13",Received,$PERDCRW,TPS1,20230113065526,1,00000000000000,+18,+00,1,+0009.222,+4327*13,,,,,,,,,,,
6148,Jan 13 12:26:04,"Received: $PERDCRW,TPS1,20230113065527,1,00000000000000,+18,+00,1,+0009.743,+4327*10",Received,$PERDCRW,TPS1,20230113065527,1,00000000000000,+18,+00,1,+0009.743,+4327*10,,,,,,,,,,,
6162,Jan 13 12:26:05,"Received: $PERDCRW,TPS1,20230113065528,1,00000000000000,+18,+00,1,+0010.890,+4327*16",Received,$PERDCRW,TPS1,20230113065528,1,00000000000000,+18,+00,1,+0010.890,+4327*16,,,,,,,,,,,
6176,Jan 13 12:26:06,"Received: $PERDCRW,TPS1,20230113065529,1,00000000000000,+18,+00,1,+0010.526,+4327*17",Received,$PERDCRW,TPS1,20230113065529,1,00000000000000,+18,+00,1,+0010.526,+4327*17,,,,,,,,,,,
6190,Jan 13 12:26:07,"Received: $PERDCRW,TPS1,20230113065530,1,00000000000000,+18,+00,1,+0010.160,+4327*19",Received,$PERDCRW,TPS1,20230113065530,1,00000000000000,+18,+00,1,+0010.160,+4327*19,,,,,,,,,,,
6204,Jan 13 12:26:08,"Received: $PERDCRW,TPS1,20230113065531,1,00000000000000,+18,+00,1,+0010.422,+4327*1B",Received,$PERDCRW,TPS1,20230113065531,1,00000000000000,+18,+00,1,+0010.422,+4327*1B,,,,,,,,,,,
6218,Jan 13 12:26:09,"Received: $PERDCRW,TPS1,20230113065532,1,00000000000000,+18,+00,1,+0010.682,+4326*11",Received,$PERDCRW,TPS1,20230113065532,1,00000000000000,+18,+00,1,+0010.682,+4326*11,,,,,,,,,,,
6234,Jan 13 12:26:10,"Received: $PERDCRW,TPS1,20230113065533,1,00000000000000,+18,+00,1,+0010.630,+4326*19",Received,$PERDCRW,TPS1,20230113065533,1,00000000000000,+18,+00,1,+0010.630,+4326*19,,,,,,,,,,,
6248,Jan 13 12:26:11,"Received: $PERDCRW,TPS1,20230113065534,1,00000000000000,+18,+00,1,+0010.578,+4326*11",Received,$PERDCRW,TPS1,20230113065534,1,00000000000000,+18,+00,1,+0010.578,+4326*11,,,,,,,,,,,
6262,Jan 13 12:26:12,"Received: $PERDCRW,TPS1,20230113065535,1,00000000000000,+18,+00,1,+0010.474,+4326*1D",Received,$PERDCRW,TPS1,20230113065535,1,00000000000000,+18,+00,1,+0010.474,+4326*1D,,,,,,,,,,,
6276,Jan 13 12:26:13,"Received: $PERDCRW,TPS1,20230113065536,1,00000000000000,+18,+00,1,+0010.264,+4326*19",Received,$PERDCRW,TPS1,20230113065536,1,00000000000000,+18,+00,1,+0010.264,+4326*19,,,,,,,,,,,
6290,Jan 13 12:26:14,"Received: $PERDCRW,TPS1,20230113065537,1,00000000000000,+18,+00,1,+0010.422,+4326*1C",Received,$PERDCRW,TPS1,20230113065537,1,00000000000000,+18,+00,1,+0010.422,+4326*1C,,,,,,,,,,,
6304,Jan 13 12:26:15,"Received: $PERDCRW,TPS1,20230113065538,1,00000000000000,+18,+00,1,+0010.316,+4326*13",Received,$PERDCRW,TPS1,20230113065538,1,00000000000000,+18,+00,1,+0010.316,+4326*13,,,,,,,,,,,
6318,Jan 13 12:26:16,"Received: $PERDCRW,TPS1,20230113065539,1,00000000000000,+18,+00,1,+0010.212,+4326*17",Received,$PERDCRW,TPS1,20230113065539,1,00000000000000,+18,+00,1,+0010.212,+4326*17,,,,,,,,,,,
6332,Jan 13 12:26:17,"Received: $PERDCRW,TPS1,20230113065540,1,00000000000000,+18,+00,1,+0010.526,+4326*19",Received,$PERDCRW,TPS1,20230113065540,1,00000000000000,+18,+00,1,+0010.526,+4326*19,,,,,,,,,,,
6346,Jan 13 12:26:18,"Received: $PERDCRW,TPS1,20230113065541,1,00000000000000,+18,+00,1,+0010.422,+4327*1C",Received,$PERDCRW,TPS1,20230113065541,1,00000000000000,+18,+00,1,+0010.422,+4327*1C,,,,,,,,,,,
6360,Jan 13 12:26:19,"Received: $PERDCRW,TPS1,20230113065542,1,00000000000000,+18,+00,1,+0010.212,+4327*1A",Received,$PERDCRW,TPS1,20230113065542,1,00000000000000,+18,+00,1,+0010.212,+4327*1A,,,,,,,,,,,
6376,Jan 13 12:26:20,"Received: $PERDCRW,TPS1,20230113065543,1,00000000000000,+18,+00,1,+0010.004,+4327*1E",Received,$PERDCRW,TPS1,20230113065543,1,00000000000000,+18,+00,1,+0010.004,+4327*1E,,,,,,,,,,,
6390,Jan 13 12:26:21,"Received: $PERDCRW,TPS1,20230113065544,1,00000000000000,+18,+00,1,+0009.900,+4327*1C",Received,$PERDCRW,TPS1,20230113065544,1,00000000000000,+18,+00,1,+0009.900,+4327*1C,,,,,,,,,,,
6404,Jan 13 12:26:22,"Received: $PERDCRW,TPS1,20230113065545,1,00000000000000,+18,+00,1,+0009.743,+4327*14",Received,$PERDCRW,TPS1,20230113065545,1,00000000000000,+18,+00,1,+0009.743,+4327*14,,,,,,,,,,,
6418,Jan 13 12:26:23,"Received: $PERDCRW,TPS1,20230113065546,1,00000000000000,+18,+00,1,+0009.795,+4327*1C",Received,$PERDCRW,TPS1,20230113065546,1,00000000000000,+18,+00,1,+0009.795,+4327*1C,,,,,,,,,,,
6432,Jan 13 12:26:24,"Received: $PERDCRW,TPS1,20230113065547,1,00000000000000,+18,+00,1,+0009.743,+4327*16",Received,$PERDCRW,TPS1,20230113065547,1,00000000000000,+18,+00,1,+0009.743,+4327*16,,,,,,,,,,,
6446,Jan 13 12:26:25,"Received: $PERDCRW,TPS1,20230113065548,1,00000000000000,+18,+00,1,+0009.639,+4327*15",Received,$PERDCRW,TPS1,20230113065548,1,00000000000000,+18,+00,1,+0009.639,+4327*15,,,,,,,,,,,
6460,Jan 13 12:26:26,"Received: $PERDCRW,TPS1,20230113065549,1,00000000000000,+18,+00,1,+0009.691,+4328*19",Received,$PERDCRW,TPS1,20230113065549,1,00000000000000,+18,+00,1,+0009.691,+4328*19,,,,,,,,,,,
6474,Jan 13 12:26:27,"Received: $PERDCRW,TPS1,20230113065550,1,00000000000000,+18,+00,1,+0009.639,+4328*13",Received,$PERDCRW,TPS1,20230113065550,1,00000000000000,+18,+00,1,+0009.639,+4328*13,,,,,,,,,,,
6488,Jan 13 12:26:28,"Received: $PERDCRW,TPS1,20230113065551,1,00000000000000,+18,+00,1,+0009.952,+4328*10",Received,$PERDCRW,TPS1,20230113065551,1,00000000000000,+18,+00,1,+0009.952,+4328*10,,,,,,,,,,,
6502,Jan 13 12:26:29,"Received: $PERDCRW,TPS1,20230113065552,1,00000000000000,+18,+00,1,+0009.900,+4328*14",Received,$PERDCRW,TPS1,20230113065552,1,00000000000000,+18,+00,1,+0009.900,+4328*14,,,,,,,,,,,
6518,Jan 13 12:26:30,"Received: $PERDCRW,TPS1,20230113065553,1,00000000000000,+18,+00,1,+0009.483,+4328*13",Received,$PERDCRW,TPS1,20230113065553,1,00000000000000,+18,+00,1,+0009.483,+4328*13,,,,,,,,,,,
6532,Jan 13 12:26:31,"Received: $PERDCRW,TPS1,20230113065554,1,00000000000000,+18,+00,1,+0007.503,+4329*12",Received,$PERDCRW,TPS1,20230113065554,1,00000000000000,+18,+00,1,+0007.503,+4329*12,,,,,,,,,,,
6546,Jan 13 12:26:32,"Received: $PERDCRW,TPS1,20230113065555,1,00000000000000,+18,+00,1,+0007.607,+4329*14",Received,$PERDCRW,TPS1,20230113065555,1,00000000000000,+18,+00,1,+0007.607,+4329*14,,,,,,,,,,,
6560,Jan 13 12:26:33,"Received: $PERDCRW,TPS1,20230113065556,1,00000000000000,+18,+00,1,+0008.805,+4329*14",Received,$PERDCRW,TPS1,20230113065556,1,00000000000000,+18,+00,1,+0008.805,+4329*14,,,,,,,,,,,
6574,Jan 13 12:26:34,"Received: $PERDCRW,TPS1,20230113065557,1,00000000000000,+18,+00,1,+0007.242,+4329*13",Received,$PERDCRW,TPS1,20230113065557,1,00000000000000,+18,+00,1,+0007.242,+4329*13,,,,,,,,,,,
6588,Jan 13 12:26:35,"Received: $PERDCRW,TPS1,20230113065558,1,00000000000000,+18,+00,1,+0009.118,+4329*1E",Received,$PERDCRW,TPS1,20230113065558,1,00000000000000,+18,+00,1,+0009.118,+4329*1E,,,,,,,,,,,
6602,Jan 13 12:26:36,"Received: $PERDCRW,TPS1,20230113065559,1,00000000000000,+18,+00,1,+0009.431,+4329*11",Received,$PERDCRW,TPS1,20230113065559,1,00000000000000,+18,+00,1,+0009.431,+4329*11,,,,,,,,,,,
6616,Jan 13 12:26:37,"Received: $PERDCRW,TPS1,20230113065600,1,00000000000000,+18,+00,1,+0009.847,+4328*12",Received,$PERDCRW,TPS1,20230113065600,1,00000000000000,+18,+00,1,+0009.847,+4328*12,,,,,,,,,,,
6630,Jan 13 12:26:38,"Received: $PERDCRW,TPS1,20230113065601,1,00000000000000,+18,+00,1,+0009.691,+4328*16",Received,$PERDCRW,TPS1,20230113065601,1,00000000000000,+18,+00,1,+0009.691,+4328*16,,,,,,,,,,,
6644,Jan 13 12:26:39,"Received: $PERDCRW,TPS1,20230113065602,1,00000000000000,+18,+00,1,+0007.086,+4328*1B",Received,$PERDCRW,TPS1,20230113065602,1,00000000000000,+18,+00,1,+0007.086,+4328*1B,,,,,,,,,,,
6660,Jan 13 12:26:40,"Received: $PERDCRW,TPS1,20230113065603,1,00000000000000,+18,+00,1,+0009.222,+4328*18",Received,$PERDCRW,TPS1,20230113065603,1,00000000000000,+18,+00,1,+0009.222,+4328*18,,,,,,,,,,,
6674,Jan 13 12:26:41,"Received: $PERDCRW,TPS1,20230113065604,1,00000000000000,+18,+00,1,+0006.409,+4328*1F",Received,$PERDCRW,TPS1,20230113065604,1,00000000000000,+18,+00,1,+0006.409,+4328*1F,,,,,,,,,,,
6688,Jan 13 12:26:42,"Received: $PERDCRW,TPS1,20230113065605,1,00000000000000,+18,+00,1,+0009.743,+4328*1C",Received,$PERDCRW,TPS1,20230113065605,1,00000000000000,+18,+00,1,+0009.743,+4328*1C,,,,,,,,,,,
6702,Jan 13 12:26:43,"Received: $PERDCRW,TPS1,20230113065606,1,00000000000000,+18,+00,1,+0007.295,+4328*1F",Received,$PERDCRW,TPS1,20230113065606,1,00000000000000,+18,+00,1,+0007.295,+4328*1F,,,,,,,,,,,
6716,Jan 13 12:26:44,"Received: $PERDCRW,TPS1,20230113065607,1,00000000000000,+18,+00,1,+0007.659,+4328*1A",Received,$PERDCRW,TPS1,20230113065607,1,00000000000000,+18,+00,1,+0007.659,+4328*1A,,,,,,,,,,,
6730,Jan 13 12:26:45,"Received: $PERDCRW,TPS1,20230113065608,1,00000000000000,+18,+00,1,+0006.305,+4328*18",Received,$PERDCRW,TPS1,20230113065608,1,00000000000000,+18,+00,1,+0006.305,+4328*18,,,,,,,,,,,
6744,Jan 13 12:26:46,"Received: $PERDCRW,TPS1,20230113065609,1,00000000000000,+18,+00,1,+0009.379,+4328*1D",Received,$PERDCRW,TPS1,20230113065609,1,00000000000000,+18,+00,1,+0009.379,+4328*1D,,,,,,,,,,,
6758,Jan 13 12:26:47,"Received: $PERDCRW,TPS1,20230113065610,1,00000000000000,+18,+00,1,+0005.992,+4328*16",Received,$PERDCRW,TPS1,20230113065610,1,00000000000000,+18,+00,1,+0005.992,+4328*16,,,,,,,,,,,
6772,Jan 13 12:26:48,"Received: $PERDCRW,TPS1,20230113065611,1,00000000000000,+18,+00,1,+0006.044,+4328*16",Received,$PERDCRW,TPS1,20230113065611,1,00000000000000,+18,+00,1,+0006.044,+4328*16,,,,,,,,,,,
6786,Jan 13 12:26:49,"Received: $PERDCRW,TPS1,20230113065612,1,00000000000000,+18,+00,1,+0009.639,+4328*16",Received,$PERDCRW,TPS1,20230113065612,1,00000000000000,+18,+00,1,+0009.639,+4328*16,,,,,,,,,,,
6802,Jan 13 12:26:50,"Received: $PERDCRW,TPS1,20230113065613,1,00000000000000,+18,+00,1,+0009.535,+4328*18",Received,$PERDCRW,TPS1,20230113065613,1,00000000000000,+18,+00,1,+0009.535,+4328*18,,,,,,,,,,,
6816,Jan 13 12:26:51,"Received: $PERDCRW,TPS1,20230113065614,1,00000000000000,+18,+00,1,+0006.721,+4328*17",Received,$PERDCRW,TPS1,20230113065614,1,00000000000000,+18,+00,1,+0006.721,+4328*17,,,,,,,,,,,
6830,Jan 13 12:26:52,"Received: $PERDCRW,TPS1,20230113065615,1,00000000000000,+18,+00,1,+0007.242,+4329*16",Received,$PERDCRW,TPS1,20230113065615,1,00000000000000,+18,+00,1,+0007.242,+4329*16,,,,,,,,,,,
6844,Jan 13 12:26:53,"Received: $PERDCRW,TPS1,20230113065616,1,00000000000000,+18,+00,1,+0009.743,+4329*1F",Received,$PERDCRW,TPS1,20230113065616,1,00000000000000,+18,+00,1,+0009.743,+4329*1F,,,,,,,,,,,
6858,Jan 13 12:26:54,"Received: $PERDCRW,TPS1,20230113065617,1,00000000000000,+18,+00,1,+0009.743,+4329*1E",Received,$PERDCRW,TPS1,20230113065617,1,00000000000000,+18,+00,1,+0009.743,+4329*1E,,,,,,,,,,,
6872,Jan 13 12:26:55,"Received: $PERDCRW,TPS1,20230113065618,1,00000000000000,+18,+00,1,+0007.138,+4329*15",Received,$PERDCRW,TPS1,20230113065618,1,00000000000000,+18,+00,1,+0007.138,+4329*15,,,,,,,,,,,
6886,Jan 13 12:26:56,"Received: $PERDCRW,TPS1,20230113065619,1,00000000000000,+18,+00,1,+0010.422,+4329*1C",Received,$PERDCRW,TPS1,20230113065619,1,00000000000000,+18,+00,1,+0010.422,+4329*1C,,,,,,,,,,,
6900,Jan 13 12:26:57,"Received: $PERDCRW,TPS1,20230113065620,1,00000000000000,+18,+00,1,+0003.386,+4329*1D",Received,$PERDCRW,TPS1,20230113065620,1,00000000000000,+18,+00,1,+0003.386,+4329*1D,,,,,,,,,,,
6914,Jan 13 12:26:58,"Received: $PERDCRW,TPS1,20230113065621,1,00000000000000,+18,+00,1,+0010.160,+4329*14",Received,$PERDCRW,TPS1,20230113065621,1,00000000000000,+18,+00,1,+0010.160,+4329*14,,,,,,,,,,,
6928,Jan 13 12:26:59,"Received: $PERDCRW,TPS1,20230113065622,1,00000000000000,+18,+00,1,+0005.627,+4329*17",Received,$PERDCRW,TPS1,20230113065622,1,00000000000000,+18,+00,1,+0005.627,+4329*17,,,,,,,,,,,
6944,Jan 13 12:27:00,"Received: $PERDCRW,TPS1,20230113065623,1,00000000000000,+18,+00,1,+0010.160,+4329*16",Received,$PERDCRW,TPS1,20230113065623,1,00000000000000,+18,+00,1,+0010.160,+4329*16,,,,,,,,,,,
